doc_id,date,source_media,sentences,sentences_en,lsd_fr,lsd_fr_bin,lsd_en,lsd_en_bin,manual,manual_bin,llama323b_en_fr_run1,llama323b_en_fr_run2,llama323b_en_fr_run3,llama323b_en_fr_mean,llama323b_fr_fr_run1,llama323b_fr_fr_run2,llama323b_fr_fr_run3,llama323b_fr_fr_mean,llama323b_en_en_run1,llama323b_en_en_run2,llama323b_en_en_run3,llama323b_en_en_mean,qwq32b_en_fr_run1,qwq32b_en_fr_run2,qwq32b_en_fr_run3,qwq32b_en_fr_mean,qwq32b_fr_fr_run1,qwq32b_fr_fr_run2,qwq32b_fr_fr_run3,qwq32b_fr_fr_mean,qwq32b_en_en_run1,qwq32b_en_en_run2,qwq32b_en_en_run3,qwq32b_en_en_mean,deepseekr1_en_fr_run1,deepseekr1_en_fr_run2,deepseekr1_en_fr_run3,deepseekr1_en_fr_mean,deepseekr1_fr_fr_run1,deepseekr1_fr_fr_run2,deepseekr1_fr_fr_run3,deepseekr1_fr_fr_mean,deepseekr1_en_en_run1,deepseekr1_en_en_run2,deepseekr1_en_en_run3,deepseekr1_en_en_mean,llama3370b_en_fr_run1,llama3370b_en_fr_run2,llama3370b_en_fr_run3,llama3370b_en_fr_mean,llama3370b_fr_fr_run1,llama3370b_fr_fr_run2,llama3370b_fr_fr_run3,llama3370b_fr_fr_mean,llama3370b_en_en_run1,llama3370b_en_en_run2,llama3370b_en_en_run3,llama3370b_en_en_mean,gemma29b_en_fr_run1,gemma29b_en_fr_run2,gemma29b_en_fr_run3,gemma29b_en_fr_mean,gemma29b_fr_fr_run1,gemma29b_fr_fr_run2,gemma29b_fr_fr_run3,gemma29b_fr_fr_mean,gemma29b_en_en_run1,gemma29b_en_en_run2,gemma29b_en_en_run3,gemma29b_en_en_mean,llama321b_en_fr_run1,llama321b_en_fr_run2,llama321b_en_fr_run3,llama321b_en_fr_mean,llama321b_fr_fr_run1,llama321b_fr_fr_run2,llama321b_fr_fr_run3,llama321b_fr_fr_mean,llama321b_en_en_run1,llama321b_en_en_run2,llama321b_en_en_run3,llama321b_en_en_mean,mistral_en_fr_run1,mistral_en_fr_run2,mistral_en_fr_run3,mistral_en_fr_mean,mistral_fr_fr_run1,mistral_fr_fr_run2,mistral_fr_fr_run3,mistral_fr_fr_mean,mistral_en_en_run1,mistral_en_en_run2,mistral_en_en_run3,mistral_en_en_mean,deepseekr1distillllama_en_fr_run1,deepseekr1distillllama_en_fr_run2,deepseekr1distillllama_en_fr_run3,deepseekr1distillllama_en_fr_mean,deepseekr1distillllama_fr_fr_run1,deepseekr1distillllama_fr_fr_run2,deepseekr1distillllama_fr_fr_run3,deepseekr1distillllama_fr_fr_mean,deepseekr1distillllama_en_en_run1,deepseekr1distillllama_en_en_run2,deepseekr1distillllama_en_en_run3,deepseekr1distillllama_en_en_mean,claude35_en_fr_run1,claude35_en_fr_run2,claude35_en_fr_run3,claude35_en_fr_mean,claude35_fr_fr_run1,claude35_fr_fr_run2,claude35_fr_fr_run3,claude35_fr_fr_mean,claude35_en_en_run1,claude35_en_en_run2,claude35_en_en_run3,claude35_en_en_mean,gemini20_en_fr_run1,gemini20_en_fr_run2,gemini20_en_fr_run3,gemini20_en_fr_mean,gemini20_fr_fr_run1,gemini20_fr_fr_run2,gemini20_fr_fr_run3,gemini20_fr_fr_mean,gemini20_en_en_run1,gemini20_en_en_run2,gemini20_en_en_run3,gemini20_en_en_mean,deepseekchat_en_fr_run1,deepseekchat_en_fr_run2,deepseekchat_en_fr_run3,deepseekchat_en_fr_mean,deepseekchat_fr_fr_run1,deepseekchat_fr_fr_run2,deepseekchat_fr_fr_run3,deepseekchat_fr_fr_mean,deepseekchat_en_en_run1,deepseekchat_en_en_run2,deepseekchat_en_en_run3,deepseekchat_en_en_mean,gpt4o_en_fr_run1,gpt4o_en_fr_run2,gpt4o_en_fr_run3,gpt4o_en_fr_mean,gpt4o_fr_fr_run1,gpt4o_fr_fr_run2,gpt4o_fr_fr_run3,gpt4o_fr_fr_mean,gpt4o_en_en_run1,gpt4o_en_en_run2,gpt4o_en_en_run3,gpt4o_en_en_mean
2119,2018-11-13,"Monde, Le","""  Opensource ou logiciellibre, les deux termes désignent des logiciels dont le code est librement consultable, modifiable et rediffusable, mais le terme "" logiciellibre "" met l'accent sur une philosophie donnant le pouvoir à l'utilisateur.","""OpenSource or software, the two terms designate software whose code is freely viewable, modifiable and rebroadcasting, but the term"" software ""emphasizes a philosophy giving power to the user.",0.02857142857142857,positive,0.05714285714285714,positive,0.5,positive,0.5,0.5,0.5,0.5,0.5,0,0.5,0.3333333333333333,0.7,0.5,0.5,0.5666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.3333333333333333,1,0,0.5,0.5,1,NA,1,1,0,0,0,0,0,0,0,0,0,0.3,0,0.09999999999999999,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0.2,0.06666666666666667,0.5,-0.4,0.3,0.13333333333333333,-0.5,-0.3,0.8,1.8521787113294035e-17,0.5,0.5,-0.4,0.19999999999999998,0.5,0.5,0.5,0.5,0.5,0.5,0,0.3333333333333333,0.5,0.3,-0.3,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0,0,0.06666666666666667,0.2,0.2,0.2,0.2,0,0,0,0,0.5,0.3,0.3,0.36666666666666664,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0
2130,2018-10-05,"Monde, Le",L' « explicabilité » devient un champ de recherche à part entière.,"The ""explanability"" becomes a field of research in its own right.",0,neutral,0.07142857142857142,positive,0,neutral,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.5,0.36666666666666664,1,1,1,1,1,1,1,1,0.5,1,1,0.8333333333333334,0,0,0,0,1,0,1,0.6666666666666666,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.2,0,-0.09999999999999999,-0.5,-0.7,0.5,-0.2333333333333333,1,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.2,-1,-0.23333333333333334,0.5,0.5,0.5,0.5,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.26666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
2134,2018-09-20,"Devoir, Le","Au Québec, la logique des communs est déjà présente dans de nombreux secteurs et de nombreuses régions, où elle permet de résoudre des défis bien concrets.","In Quebec, the logic of commons is already present in many sectors and many regions, where it makes it possible to resolve very concrete challenges.",0,neutral,0,neutral,0.5,positive,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,0,0.6666666666666666,0.5,0.5,0.5,0.5,1,1,0.5,0.8333333333333334,1,NA,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5333333333333333,0.7,0.5,0.7,0.6333333333333333,0.5,0.5,0.5,0.5,-0.4,0.5,0,0.033333333333333326,-0.3,1,-0.3,0.13333333333333333,0,-0.5,0.5,0,0.5,0.7,0.7,0.6333333333333333,0.5,0.5,-0.5,0.16666666666666666,0.5,0.7,0.5,0.5666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6666666666666666,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0.5,0.16666666666666666
2134,2018-09-20,"Devoir, Le","Nous pensons que cette approche a le potentiel de devenir un narratif rassembleur pour toutes celles et tous ceux qui pensent qu'il est grand temps de réfléchir à un nouveau mode de développement plus démocratique, plus équitable et plus écologique.","We believe that this approach has the potential to become a unifier narrative for all those who think that it is high time to think about a new more democratic, more fair and more ecological mode of development.",0.025,positive,0.025,positive,0.75,positive,0.8,0.3,0.8,0.6333333333333333,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.6,1,1,0,0.6666666666666666,1,1,1,1,1,1,1,1,0.5,0.5,0.7,0.5666666666666667,1,1,1,1,1,1,1,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.7,0.7,0.6666666666666666,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.7333333333333333,0,0.4,-0.5,-0.033333333333333326,0.4,0.3,-0.8,-0.03333333333333335,0,0,-0.5,-0.16666666666666666,0.5,0.7,0.8,0.6666666666666666,0.5,0.7,0.8,0.6666666666666666,0.7,0.5,0.5,0.5666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.7,0.7,0.6,0.6666666666666666,0.7,0.5,0.7,0.6333333333333333,0.7,0.7,0.7,0.7,0,0,0,0,0.8,0.8,0.8,0.8,0.7,0.8,0.8,0.7666666666666667,0.7,0.7,0.7,0.7,0.5,0.5,0.7,0.5666666666666667,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5666666666666667
2157,2018-05-23,"Monde, Le","Nous tenons donc à alerter sur les ­menaces que l'actuel projet de directive comporte pour les acteurs du logiciel, et par là même pour la société tout ­entière : cela va des freins au développement de nouvelles technologies, à cause du blocage dans l'accès au text and data mining (art.","We would therefore like to alert to the threats that the current project of directive includes for software players, and thereby for the whole company: this goes from the brakes to the development of new technologies, because of the blocking in access to text and data mining (art.",-0.02,negative,-0.018867924528301886,negative,0,neutral,0,0.5,0,0.16666666666666666,-0.5,0.5,0.5,0.16666666666666666,-0.5,0,-0.5,-0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.8333333333333334,1,1,0.5,0.8333333333333334,1,1,1,1,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,1,-0.5,-0.2,0.09999999999999999,0.7,-0.7,-0.3,-0.09999999999999999,-0.8,-0.6,0.5,-0.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.7,-0.5,-0.5666666666666667,-0.7,-0.5,-0.6,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.5,-0.7,-0.6333333333333333,-0.7,-0.7,-0.5,-0.6333333333333333,-0.7,-0.7,-0.7,-0.7,0,0,0,0,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.5,-0.5,-0.5,-0.5,-0.7,-0.5,-0.7,-0.6333333333333333,-0.5,-0.5,-0.5,-0.5
2182,2018-02-08,"Figaro, Le","Quant à Cécile Duflot, ancienne ministre et secrétaire nationale d'Europe écologie-Les Verts, elle travaille depuis six mois au sein d'Octopuce, société française spécialisée dans l'hébergement et les logicielslibres.","As for Cécile Duflot, former Minister and National Secretary of Europe Ecology-Les Verts, she has been working for six months in Octopce, a French company specializing in accommodation and software.",0,neutral,0.027777777777777776,positive,0,neutral,0.5,0,0,0.16666666666666666,0,0.5,0.5,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,1,0.6666666666666666,1,1,0,0.6666666666666666,1,0,1,0.6666666666666666,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-0.8,0.3,-0.0666666666666667,0,0.5,-0.2,0.09999999999999999,0.5,0,-0.3,0.06666666666666667,0.5,0,0.3,0.26666666666666666,0.7,0.5,0.5,0.5666666666666667,0,-0.3,0.5,0.06666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0,0.3,0.19999999999999998,0.3,0,0,0.09999999999999999,0,0,0,0,0,0,0,0,-0.7,0,0,-0.2333333333333333,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0
2194,2017-11-30,Libération,"Le bitcoin repose sur un registre informatique géant (180 Go) ou base de données publique totalement transparente appelée blockchain.A chaque fois qu'une transaction est effectuée entre ses utilisateurs - plus de 3 millions de personnes possèdent des comptes en crypto-monnaie, au premier rang desquels le bitcoin (1) -, elle est ensuite «gravée» dans ce grand livre ouvert.","Bitcoin is based on a giant computer register (180 GB) or fully transparent public database called Blockchain. Each time a transaction is carried out between its users -more than 3 million people have cryptocurrency accounts, first of all of which Bitcoin (1) -, it is then ""engraved"" in this large open book.",0.017543859649122806,positive,0.015873015873015872,positive,0,neutral,0.5,0.5,0.5,0.5,0.5,0.5,0,0.3333333333333333,0,0.3,0,0.09999999999999999,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0,1,0.5,1,1,1,1,NA,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,-0.4,-0.7,-0.26666666666666666,-0.6,0.8,-0.1,0.033333333333333354,0.3,-0.4,0,-0.03333333333333335,0.5,0.3,0.7,0.5,0.5,0.2,0.5,0.4,0.5,0,0.5,0.3333333333333333,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.3,0.09999999999999999,0.3,0,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,2017-11-24,"Figaro, Le","Malgré une communauté d'évangélistes très motivée, l'opensource reste encore souvent cantonné à quelques secteurs d'activité.","Despite a highly motivated community of evangelists, OpenSource still often remains confined to some sectors of activity.",0.06666666666666667,positive,0,neutral,0.25,positive,0.5,0,0.5,0.3333333333333333,-0.5,-0.7,-0.3,-0.5,-0.5,-0.8,-0.8,-0.7000000000000001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.8333333333333334,NA,NA,1,1,-0.3,-0.3,-0.3,-0.3,-0.5,-0.5,-0.5,-0.5,-0.3,-0.3,-0.3,-0.3,-0.3,-0.5,-0.3,-0.36666666666666664,0.3,0.3,0.3,0.3,-0.5,-0.3,0.3,-0.16666666666666666,0.3,-0.7,-0.2,-0.19999999999999998,-0.8,-0.3,-0.7,-0.6,0.2,-0.5,0.2,-0.033333333333333326,-0.5,-0.5,-0.3,-0.43333333333333335,-0.5,-0.5,0.2,-0.26666666666666666,-0.2,-0.3,0.3,-0.06666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2,-0.1,-0.1,-0.13333333333333333,-0.2,-0.3,-0.3,-0.26666666666666666,-0.1,-0.2,-0.1,-0.13333333333333333,-0.3,-0.3,0,-0.19999999999999998,0,-0.3,0,-0.09999999999999999,0,0,0,0,-0.2,-0.3,-0.2,-0.23333333333333334,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.5,0.3,-0.5,-0.23333333333333334,-0.5,-0.5,-0.5,-0.5,-0.3,-0.5,-0.5,-0.43333333333333335
2205,2017-10-25,"Monde, Le",Mais nous sommes entrés dans une nouvelle phase.,But we have entered a new phase.,0,neutral,0,neutral,0.2,positive,0.5,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.3,0.43333333333333335,1,1,0,0.6666666666666666,1,0,1,0.6666666666666666,1,1,1,1,0,0,1,0.3333333333333333,1,0,0,0.3333333333333333,1,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.09999999999999999,0,0,0,0,0,0,0,0,-0.25,0,0.5,0.08333333333333333,0.5,-0.9,0,-0.13333333333333333,0,-1,-0.7,-0.5666666666666667,0.3,0.5,0.3,0.36666666666666664,-0.5,0,-0.5,-0.3333333333333333,0.3,0.3,0.3,0.3,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.3,0.3,0,0,0,0,0.3,0.2,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.2,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
2219,2017-08-28,"Monde, Le","Durant l'été, Google a été ébranlé par la diffusion, dans la presse, d'une note interne dans laquelle un ingénieur expliquait par des « différences biologiques » la sous-représentation des femmes dans le secteur des nouvelles technologies.","During the summer, Google was shaken by the distribution, in the press, of an internal note in which an engineer explained by ""biological differences"" the under-representation of women in the new technologies sector.",0.027777777777777776,positive,-0.024390243902439025,negative,-0.5,negative,0.5,0.5,-0.5,0.16666666666666666,-0.7,0,0.5,-0.06666666666666665,0.5,-0.5,0.3,0.09999999999999999,0.5,1,1,0.8333333333333334,1,1,1,1,0.5,1,1,0.8333333333333334,1,0.5,1,0.8333333333333334,0.5,0.5,0.5,0.5,1,NA,1,1,-0.7,-0.7,-0.7,-0.7,-0.5,-0.7,-0.5,-0.5666666666666667,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.8,-0.7,-0.7,-0.7333333333333333,0.5,0.8,-0.8,0.16666666666666666,0,0.1,0.8,0.30000000000000004,0.5,0,-0.7,-0.06666666666666665,-0.7,-0.7,-0.5,-0.6333333333333333,-0.7,0,-0.7,-0.4666666666666666,-0.5,-0.4,-0.3,-0.4,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,-0.7,-0.7,-0.7333333333333333,-0.7,-0.7,-0.7,-0.7,-0.5,-0.7,-0.7,-0.6333333333333333,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0,0,0,-0.5,-0.7,-0.7,-0.6333333333333333,-0.5,-0.7,-0.7,-0.6333333333333333,-0.7,-0.7,-0.7,-0.7,-0.5,-0.5,-0.5,-0.5,-0.7,-0.5,-0.7,-0.6333333333333333,-0.5,-0.5,-0.5,-0.5
2225,2017-07-31,"Monde, Le",""" Il participe à trois offensives contre l'organisation Etat islamique (EI), appuyées par l'US Air Force.","""He participated in three offensives against the Islamic State (IS) Organization, supported by the US Air Force.",-0.0625,negative,-0.045454545454545456,negative,-0.25,negative,0.5,0,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.5,0,0,0.16666666666666666,0,1,1,0.6666666666666666,1,1,1,1,0,1,1,0.6666666666666666,0,0,0,0,0,0,1,0.3333333333333333,NA,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0,0,0.09999999999999999,1,-0.8,-0,0.06666666666666665,-0.8,-0.5,-0.3,-0.5333333333333333,0,-0.3,-0.8,-0.3666666666666667,0.3,0,0.5,0.26666666666666666,0.5,0,0,0.16666666666666666,0,-0.2,0.5,0.09999999999999999,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-0.5,0,0,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.06666666666666667,0,0.2,0,0.06666666666666667,0.2,0.2,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
2232,2017-05-31,"Monde, Le",Découvrir et acquérir de nouvelles compétences ne sont pas les seuls bénéfices de la mobilité.,Discovering and acquiring new skills are not the only benefits of mobility.,0.2,positive,0.16666666666666666,positive,0.5,positive,0.5,0.5,0.5,0.5,0,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,0.6666666666666666,1,0.5,0.5,0.6666666666666666,1,1,NA,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0,0.19999999999999998,0.3,0.3,0.3,0.3,0.3,0.3,0,0.19999999999999998,0.3,0.3,0.3,0.3,-0.7,-0.8,0,-0.5,0.8,-0.8,0.5,0.16666666666666666,0.7,-0.5,0.7,0.3,0.5,0.5,0.5,0.5,-0.1,0.5,0.8,0.4,-0.5,0.7,0.5,0.2333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0,0,0.5,0.16666666666666666,0,0,0.5,0.16666666666666666,0,0,0,0
2239,2017-05-02,"Monde, Le","donner des gages Aujourd'hui, Emmanuel Macron, vous ne pouvez pas prétendre devenir un président responsable et ignorer tous les laissés-pour-compte de la mondialisation.","Giving wages today, Emmanuel Macron, you cannot claim to become a responsible president and ignore all the left-handed of globalization.",-0.043478260869565216,negative,0,neutral,0,neutral,-0.5,-0.7,0.5,-0.2333333333333333,-1,-0.7,0.5,-0.39999999999999997,-0.7,-1,-0.6,-0.7666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.6666666666666666,1,0.5,0.5,0.6666666666666666,1,NA,1,1,-0.7,-0.8,-0.7,-0.7333333333333333,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.5,-0.6333333333333333,-0.7,-0.5,-0.5,-0.5666666666666667,-0.7,-0.5,-0.7,-0.6333333333333333,-0.7,0.5,-0.3,-0.16666666666666666,0.2,0.8,0.3,0.43333333333333335,0.3,-0.7,0.2,-0.06666666666666665,-0.5,-0.5,0.3,-0.23333333333333334,-1,-0.5,0.3,-0.4,0,-0.5,-0.3,-0.26666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7,-0.7,-0.7,-0.7,-0.5,-0.7,-0.7,-0.6333333333333333,-0.7,-0.7,-0.7,-0.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.7,-0.5666666666666667,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.7,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
2251,2017-03-11,Libération,On a vu se développer des outils beaucoup plus faciles à utiliser.,We have seen much easier to use tools develop.,0.08333333333333333,positive,0.1,positive,0.5,positive,0.5,0.5,0,0.3333333333333333,0.5,0.5,0.5,0.5,0.3,0.3,0.5,0.36666666666666664,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.6666666666666666,0.5,1,0.5,0.6666666666666666,1,NA,NA,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,-0.8,0.5,0.8,0.16666666666666666,-0.5,-0.8,0.3,-0.33333333333333337,0,0,0,0,0.5,0.5,0.7,0.5666666666666667,0.5,0.5,0.5,0.5,0.7,0,0.3,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.3,-0.3,-0.3,-0.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3,0.5,0.5,0.43333333333333335
2254,2017-03-01,"Monde, Le","Le texte sera enterré tandis que celui de Mme Lemaire, qui a réussi à trouver un soutien auprès de François Hollande et de l'ancien premier ministre Manuel Valls, est arrivé au Parlement, en janvier 2016.","The text will be buried while that of Mrs. Lemaire, who managed to find support from François Hollande and former Prime Minister Manuel Valls, arrived in Parliament in January 2016.",0,neutral,0,neutral,0,neutral,0.5,0.5,0.5,0.5,0.5,0,0.5,0.3333333333333333,0.3,0.5,0,0.26666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,1,1,NA,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.3,-1,-0.06666666666666667,-0.7,0.5,-0.5,-0.2333333333333333,0.5,-0.2,-0.3,0,0.3,0.5,0.3,0.36666666666666664,0.5,0,-0.5,0,0.5,0.3,0,0.26666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,-0.3,0.3,-0.09999999999999999,-0.5,-0.5,-0.5,-0.5,-0.3,-0.2,-0.3,-0.26666666666666666,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.3,-0.3,-0.3,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.3,-0.3,-0.3,-0.3,0,0,0,0,0,0,0,0,0,0,0,0
2280,2016-10-28,"Monde, Le",L'opposition entre logiciellibre et propriétaire est [une bataille] d'un autre temps.,The opposition between software and owner is [a battle] from another time.,-0.09090909090909091,negative,-0.13333333333333333,negative,0.2,positive,0.5,0.5,0.5,0.5,-0.5,0.5,0,0,0.8,1,-0.5,0.43333333333333335,0.5,0.5,0.5,0.5,1,0.5,0,0.5,0.5,1,0.5,0.6666666666666666,0.3,1,1,0.7666666666666666,0.1,0.5,1,0.5333333333333333,1,1,1,1,0,0,0,0,0,0,-0.5,-0.16666666666666666,-0.5,-0.5,-0.5,-0.5,0.3,0,0.2,0.16666666666666666,0.3,0.3,0.3,0.3,0.3,0.3,-0.5,0.033333333333333326,0,0,-0.8,-0.26666666666666666,-0.8,0.8,-0.7,-0.2333333333333333,0,0,-0.8,-0.26666666666666666,0,0.8,0.5,0.43333333333333335,0,0,-0.5,-0.16666666666666666,0,0.3,0.5,0.26666666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.5,0.3,0.36666666666666664,-0.3,-0.5,-0.3,-0.36666666666666664,-0.3,-0.5,-0.5,-0.43333333333333335,0,0,0,0,0,0,-0.3,-0.09999999999999999,-0.3,-0.3,-0.3,-0.3,0,0,0.2,0.06666666666666667,-0.2,0,0,-0.06666666666666667,-0.3,-0.3,-0.3,-0.3,-0.5,-0.5,-0.5,-0.5,0,0,-0.3,-0.09999999999999999,-0.5,-0.5,-0.5,-0.5
